Word,Frequency,Known
sixty,1,True
anticipate,1,False
swish,1,False
spit,1,False
glucose-independent,1,False
electrify,1,False
gain—not,1,False
capacity,1,True
byproduct,1,True
curd,1,False
bodybuilder,1,False
branched-chain,1,False
supplementation,1,False
propensity,1,True
flat,1,True
discharge,1,True
turkey,1,False
tuna,1,False
protein—on,1,False
suppresses,1,False
it—which,1,False
fuller,1,False
sits,1,False
effects—insulin,1,False
loss—cause,1,False
maddening,1,False
selective,1,False
outweigh,1,False
separately,1,False
encompass,1,False
poultry,1,True
contributing,1,False
wild-animal,1,False
grain-fed,1,False
cattle,1,True
pellet,1,False
meats,1,False
cartilage,1,False
bones—which,1,False
pulp,1,True
steak-and-kidney,1,False
tripe,1,False
bung,1,False
congeal,1,False
oxtail,1,False
tongue,1,True
exclusively,1,False
protects,1,False
—pretty,1,False
slimming,1,False
roast,1,True
slab,1,True
resort,1,False
enthusiast,1,False
luncheon,1,False
diminish,1,False
modify,1,False
motility,1,False
altogether,1,True
digest.,1,False
instinctive,1,False
trained,1,True
paranoid,1,False
irrational,1,False
wreck,1,False
circumvent,1,True
rigidly,1,False
hell,1,True
unknown—which,1,False
tantalizingly,1,False
suspected,1,True
amylose/amylopectin,1,False
botanical,1,False
integrity,1,True
capsaicin,1,False
fattening—and,1,False
emerge,1,True
diet—sometimes,1,False
caveman,1,False
—was,1,False
hopefully,1,True
paleo/lchf,1,False
pedometer,1,False
withstand,1,False
stray,1,True
organically,1,False
detoxify,1,False
cleanse,1,False
mist,1,True
oceanography,1,False
cambridge,1,False
k-rations,1,False
military,1,True
post–world,1,False
odd,1,True
war-ravaged,1,False
laborer,1,False
naples,1,False
striking,1,True
hypothesize,1,False
easier,1,True
intact,1,False
across,1,True
heart-disease,1,False
mono-unsaturated,1,False
atherosclerosis—the,1,False
narrow,1,True
harden,1,False
buildup,1,False
infiltration,1,False
smooth,1,True
narrowing,1,False
rupture,1,False
abruptly,1,True
sludge,1,True
conjecture,1,True
percent—of,1,False
portray,1,False
farther,1,True
membrane,1,True
mistakenly,1,False
supertanker,1,False
aside,1,True
flimsy,1,False
quotation,1,False
repetition,1,False
crusade,1,False
triumph,1,True
subdivide,1,False
reductionism,1,False
classified,1,False
food.,1,False
butterscotch,1,False
unnoticed,1,False
etc.,1,False
trait,1,False
subtle,1,True
judgment,1,True
acceptance,1,False
animal-fat,1,False
dialogue,1,False
intend,1,True
mediator,1,False
technological,1,False
advance,1,True
sardine,1,False
inuit,1,False
healthy.,1,False
plastic,1,True
wholesome,1,False
all-vegetable,1,False
unappetizing,1,False
dye,1,True
amuse,1,True
marginalize,1,False
tariff,1,False
repeal,1,True
scarcely,1,True
pave,1,False
renaissance,1,False
chock,1,False
thankfully,1,False
advocacy,1,False
retreat,1,True
non-oily,1,False
industrial-strength,1,False
solvent,1,False
extraction,1,False
degumming,1,False
bleaching,1,False
deodorization,1,False
era,1,False
formula,1,False
industrially,1,False
solvent-extracted,1,False
bleached,1,False
deodorized,1,False
decades-long,1,False
massachusetts,1,True
screen,1,True
questionnaire,1,False
definitive,1,False
forgotten,1,True
jewel,1,False
group.,1,True
boast,1,False
death.,1,False
diehard,1,False
expense,1,True
quietly,1,True
dusty,1,False
corner—which,1,False
confound,1,False
named,1,True
missing.,1,False
bubble,1,True
semi-solid,1,False
deep-frying,1,False
leftover,1,False
heck,1,True
chemistry,1,True
boom—trans,1,False
stride,1,True
finger,1,True
maker,1,False
fats—the,1,False
long-lost,1,False
lover,1,True
consumption—butter,1,False
fats—steadily,1,False
mcdonald,1,False
theater,1,False
deep-fried,1,False
mark,1,True
hdl,1,False
closer,1,True
decisively,1,False
switzerland,1,False
iceland,1,False
recognition,1,True
re-evaluation,1,False
skewing,1,False
fourteen-year,1,False
laden,1,True
oahu,1,False
thrown,1,True
admits,1,False
translation,1,True
offering,1,True
t.h,1,False
chan,1,False
considered,1,True
foremost,1,False
exacerbate,1,True
distraction,1,False
heart-protection,1,False
emperor,1,True
fashioned,1,False
lost—some,1,False
continued,1,True
weight—and,1,False
missing,1,False
converge,1,False
cabbage-soup,1,False
reduced-food-reward,1,False
believer,1,False
disparage,1,True
mock,1,True
deride,1,False
devotee,1,False
totality,1,False
critical—we,1,False
fatally,1,False
tunnel,1,False
valid,1,False
minimal.,1,False
effortless,1,False
promise,1,True
moderation—which,1,False
cop-out,1,False
answer—a,1,False
evade,1,False
long-recognized,1,False
erroneously,1,False
satisfactory,1,True
profess,1,False
uniting,1,False
chemotherapy,1,False
probability,1,False
broad-based,1,False
cessation—all,1,False
hiv,1,False
antiviral,1,False
multidimensional,1,False
cascade,1,False
tailor,1,True
individually,1,False
outline,1,False
step-by-step,1,False
sinister,1,True
contributes,1,False
exceptionally,1,False
distinct,1,True
hide,1,True
pitfall,1,True
ubiquitous,1,False
maltose,1,False
dextrose,1,False
molasses,1,False
hydrolyze,1,False
glucose-fructose,1,False
rice/corn/cane/maple/malt/golden/palm,1,False
alias,1,False
conceal,1,True
pseudonym,1,False
magical,1,False
flavor-enhancing,1,False
serial,1,False
barbeque,1,False
plum,1,False
hoisin,1,False
dipping,1,False
spaghetti,1,False
tartness,1,False
evident,1,True
relish,1,False
mousse,1,False
sorbet,1,False
locally,1,False
whipped,1,False
plate,1,True
satisfying,1,False
semisweet,1,False
flavanols,1,False
dark-chocolate,1,False
after-dinner,1,False
macadamia,1,False
cashew,1,False
gamma-tocopherol,1,False
manganese,1,False
spanish,1,True
celebrations—birthdays,1,False
graduation,1,False
christmas,1,True
legendary,1,False
graze,1,False
thinly,1,False
roll-ups,1,False
leather,1,True
biscuits—all,1,False
can,1,True
conceals,1,False
bucket,1,False
mott,1,False
applesauce,1,False
peach,1,False
snacks,1,False
bore,1,True
destructive,1,False
afternoon,1,True
optional,1,False
downgrade,1,False
meal.,1,True
dejeuner,1,False
lunch.,1,False
small.,1,False
sugar.,1,False
problematic,1,False
flavoring,1,False
yoplait,1,False
quaker,1,False
rolled,1,True
marshmallow,1,False
hard-boiled,1,False
soft-boiled,1,False
poach,1,True
yolk,1,False
choline,1,False
lutein,1,False
zeaxanthin,1,False
macular,1,False
degeneration,1,False
atherogenic,1,False
conveniently,1,False
pop,1,True
smoothy,1,False
mochaccino,1,False
caffè,1,False
mocha,1,False
trendy,1,False
cooler,1,False
bailey,1,False
irish,1,True
margarita,1,False
daiquiri,1,False
piña,1,False
coladas,1,False
sherry,1,False
liqueur,1,False
residual,1,False
sweeter,1,False
impair,1,True
sparse,1,True
sparkling,1,False
refreshing,1,False
neurologic,1,False
caution,1,False
suggestive,1,False
airtight,1,True
reliable,1,False
grinder,1,False
worthwhile,1,False
brewing,1,False
pot,1,True
refrigerator,1,False
almond,1,True
teatime,1,False
semi-fermented,1,False
non-fermented,1,False
freshly,1,False
steaming,1,False
floral,1,False
notably,1,False
carbohydrate-digestive,1,False
pancreatic,1,False
ascribe,1,False
green-tea,1,False
cardamom,1,False
pod,1,False
teas,1,False
chamomile,1,False
lavender,1,False
balm,1,False
hibiscus,1,False
rosehip,1,False
culinary,1,True
simmering,1,False
leach,1,False
proline,1,False
arginine,1,False
glycine,1,False
convenient,1,True
batch,1,False
prepared,1,True
safely,1,True
enriched,1,False
strip,1,True
healthiness,1,False
stone-mill,1,False
preferable,1,False
ultrafine,1,False
muffins,1,False
roti,1,False
naan,1,False
melba,1,False
scone,1,False
wrap,1,True
cupcake,1,False
concentrated,1,False
skew,1,True
eggplant,1,False
pea,1,False
brussels,1,False
zucchini,1,False
watercress,1,False
technically,1,False
inca,1,False
grains.,1,False
quercetin,1,False
kaempferol,1,False
date,1,True
aztec,1,False
versatile,1,True
fiber-rich,1,False
edamame,1,False
cuisine,1,False
isolation,1,False
protein-containing,1,False
unpalatable,1,False
needle,1,False
foods.,1,False
optifast,1,False
slim-fast,1,False
marketplace,1,False
thief,1,False
concoction,1,False
lard,1,True
ripe,1,False
crush,1,True
paste,1,True
virgin,1,True
neutralize,1,True
producer,1,False
second-rate,1,False
denote,1,False
extra-virgin,1,False
undertone,1,False
purport,1,True
dark-green,1,False
filtration,1,False
baking,1,False
desirable,1,True
twenty-nine,1,False
fat-gaining,1,False
tree,1,True
weight-lowering,1,False
popcorn,1,True
elephant,1,False
tuber,1,True
vinegar—a,1,False
high-carb,1,False
malt,1,False
conspicuously,1,False
discord,1,False
home-cooked,1,False
microwavable,1,False
beach,1,True
nuance,1,False
respect,1,True
disagree,1,False
superfood.,1,False
puzzle—a,1,False
extinct,1,False
marie,1,True
antoinette,1,False
dieting,1,False
futile,1,False
eat—which,1,False
inexorably,1,False
erodes,1,False
hungrier,1,False
ruthlessly,1,False
fasting—which,1,False
searching,1,False
exotic,1,True
never-seen-before,1,False
tried-and-true,1,False
heal,1,False
eye-rolling,1,False
involuntary,1,True
abstinence,1,False
fast—which,1,False
healing,1,False
ko,1,False
illness.,1,False
historian,1,False
today.,1,False
staunch,1,False
flu,1,False
ingrain,1,False
mankind,1,True
energetic,1,False
mentally,1,True
alert,1,False
sleepy,1,False
dopey,1,False
latter,1,True
shunt,1,False
digestive,1,False
influx,1,False
intellectual,1,True
founder,1,False
toxicology,1,False
galen,1,False
remedy—the,1,False
within.,1,False
fasting.,1,False
jesus,1,True
christ,1,True
buddha,1,False
muhammed,1,False
purification,1,False
deeply,1,True
water-only,1,False
critically,1,False
dismiss,1,False
holy,1,True
muhammad,1,False
forbidden,1,False
practitioner,1,False
negates,1,False
adjusts,1,False
detriment,1,True
occurs,1,False
post-absorptive,1,False
backbone,1,True
capable,1,True
blood-brain,1,False
hydroxybutyrate,1,False
acetoacetate,1,False
seventy-fold,1,False
describing,1,False
void,1,False
efficient,1,False
retention,1,False
bloating,1,False
utility,1,True
five-day,1,False
shutdown,1,False
four-day,1,False
presumably,1,True
misplace,1,False
ninety-nine,1,False
terrific,1,True
infallible,1,False
muscle/burn,1,False
mode/lowers,1,False
alive,1,True
winter,1,True
popularly,1,False
mysterious,1,True
bogeyman,1,False
scare,1,True
fat—approximately,1,False
percent—which,1,False
episodic,1,False
akin,1,False
firewood,1,False
sofa,1,True
functioning,1,False
blubber,1,False
idiot,1,True
intellect,1,True
glucose/glycogen,1,False
disadvantageous,1,False
food—a,1,False
unsurvivable,1,False
unclear,1,False
reduced-calorie,1,False
twenty-two,1,False
one-day,1,False
two-day,1,False
pennsylvania,1,False
philadelphia,1,False
w.h,1,False
tablet,1,False
subsist,1,False
vanish,1,False
shorter,1,False
vigor,1,False
well-being,1,False
fast.,1,False
clinician,1,False
astonishing,1,False
tolerated.,1,False
starkly,1,False
meticulously,1,False
w.l,1,False
piedmont,1,False
positive,1,True
constancy,1,False
mediterranean-style,1,False
—but,1,False
year-end,1,False
fasting—,1,False
atonement,1,False
repentance,1,False
cleansing.,1,False
daunt,1,False
devout,1,False
buddhist,1,False
lasting,1,False
extraordinary,1,True
imaginable,1,False
prepared-from-scratch,1,False
undoubtedly,1,True
time-consuming,1,False
hectic,1,False
constraint,1,False
cleanup,1,False
conceptually,1,False
meals.,1,False
concoct,1,False
foods—white,1,False
raw,1,False
coming,1,True
maximize,1,False
prayer,1,True
arises,1,False
again—of,1,False
abolish,1,True
thinner,1,False
tomorrow,1,True
all-bran,1,False
sausage/bacon,1,False
arugula,1,False
pear,1,False
goat,1,True
lentil,1,False
herbed,1,False
halibut,1,False
pan-fried,1,False
cocunut,1,False
baked,1,False
catfish,1,False
raspberry,1,False
bacon,1,False
caesar,1,True
horseradish,1,False
celery,1,False
defined,1,False
non-caloric,1,False
absolute,1,True
withholding,1,False
involves,1,False
sixteen-hour,1,False
eight-hour,1,False
window,1,True
calorie-containing,1,False
liter,1,False
hydration,1,False
lime,1,False
pitcher,1,False
apple-cider,1,False
prohibit,1,False
crystal,1,False
nutmeg,1,False
caffeinated,1,False
pinch,1,False
fluids—coffee,1,False
water—do,1,False
salt-depleted,1,False
twenty-four-,1,False
bouillon,1,False
cube,1,True
beware,1,False
imitation,1,False
discomfort,1,False
uncomfortable,1,True
handful,1,True
self-correcting,1,False
fasters,1,False
experiencing,1,False
bodybuilding,1,False
precaution,1,True
fast—probably,1,False
living,1,True
confused,1,True
forgetful,1,False
thinker,1,False
acuity,1,False
autophagy,1,False
age-associated,1,False
dehydrate,1,False
alleviate,1,False
low—particularly,1,False
speak,1,True
over-the-counter,1,False
epsom,1,False
high-salt,1,False
accustomed,1,True
meantime,1,True
growl,1,True
metamucil,1,False
laxative,1,False
taking,1,True
upright,1,True
wooden,1,True
night-time,1,False
upset,1,True
ulcer,1,False
vomiting,1,False
diarrhea,1,False
please,1,True
light-headedness,1,False
polycystic,1,False
ovarian,1,False
accordingly,1,True
life-threatening,1,False
over-medicated,1,False
unpredictable,1,False
unwell,1,False
vomit,1,True
eight-ounce,1,False
ride,1,True
close-knit,1,False
non-fast,1,False
excuse,1,True
binge,1,True
pretend,1,True
socially,1,False
arrange,1,True
vacation,1,False
afterwards,1,True
tremendously,1,False
forty-eight-hour,1,False
skill,1,True
reject,1,False
radically,1,False
de-fat,1,False
discussed,1,False
integral,1,True
misconception,1,False
intent,1,True
fight-or-flight,1,False
endorphin,1,False
mood,1,True
connectivity,1,False
reliever,1,False
belonging,1,True
underestimate,1,False
observer,1,False
nonjudgmental,1,False
alleviates,1,False
pleasant,1,True
presently,1,True
enable,1,True
connect,1,True
location,1,False
leg,1,True
comfortably,1,False
pillow,1,True
thigh,1,True
palm,1,True
gaze,1,True
floor,1,True
couple,1,True
wander,1,True
wanders,1,False
exhale,1,False
thoughts,1,True
bombard,1,True
caught,1,True
architecture,1,False
rem,1,False
non-rem,1,False
loose,1,True
fitting,1,True
sleeping,1,True
cbc,1,False
begley,1,False
hatred,1,True
hurt,1,True
reuters,1,False
cdc.gov/healthyweight/calories/index.html,1,False
nhlbi.nih.gov/health/public/heart/obesity/aim_hwt.pdf,1,False
anne,1,True
drayton,1,False
penguin,1,False
proteinpower.com/banting/index.php,1,False
jones,1,True
podolsky,1,False
greene,1,False
aria,1,False
reviewed,1,False
nytimes.com/health/guides/disease/heart-attack/risk-factors.html,1,False
usda,1,False
factbook,1,False
nchs,1,False
e-stat,1,False
bouchard,1,False
guo,1,False
roche,1,False
chumlea,1,False
siervogel,1,False
predictive,1,False
wright,1,False
kennedy-stephenson,1,False
mcdowell,1,False
johnson,1,True
mmwr,1,False
ladabaum,1,False
griffith,1,False
lluberas,1,False
luhrmann,1,False
fiscal,1,False
magic,1,True
benedict,1,False
vitality,1,False
efficiency,1,False
brožek,1,False
henschel,1,False
mickelsen,1,False
taylor,1,False
minne,1,False
st.,1,True
paul,1,True
guetzkow,1,False
elgin,1,False
kalm,1,False
semba,1,False
remembering,1,False
ancestry,1,False
awlr.org/blog/they-starved-we-forgot,1,False
pieri,1,False
kennedy,1,False
spence,1,False
suminthran,1,False
pavlovich,1,False
loss–induced,1,False
neural,1,True
visual,1,False
meara,1,False
riemsma,1,False
shirran,1,False
mather,1,False
ter,1,False
riet,1,False
torgerson,1,False
xenical,1,False
xendos,1,False
peale,1,False
woes,1,False
cincinnati,1,False
enquirer,1,False
chris,1,False
gentilvisio,1,False
promotion,1,False
oxford,1,True
oedc,1,False
noo.org.uk/noo_about_obesity/trends,1,False
spain,1,True
dwyer-lindgren,1,False
engell,1,False
lim,1,False
murray,1,False
mokdad,1,False
map,1,True
metric,1,True
byun,1,False
liu,1,False
pate,1,False
preschool,1,False
debunk,1,False
westerterp,1,False
speakman,1,False
exerc,1,False
mikus,1,False
honas,1,False
gibson,1,False
lee,1,True
herrmann,1,False
lambourne,1,False
washburn,1,False
aerobic,1,True
clinically,1,False
midwest,1,False
pubmed,1,False
mctiernan,1,False
graef,1,False
sari,1,False
novice,1,False
athlete,1,False
intr,1,False
suppl.,1,True
bur,1,False
sonneville,1,False
gortmaker,1,False
discretionary,1,False
gap,1,False
mail,1,True
survivor,1,False
proceeding,1,True
ruppel,1,False
shell,1,True
grove,1,False
farrar,1,False
straus,1,False
giroux,1,False
levine,1,False
eberhardt,1,False
jensen,1,False
diaz,1,False
kechagias,1,False
ernersson,1,False
dahlqvist,1,False
lundberg,1,False
lindström,1,False
fast-food-based,1,False
hyper-alimentation,1,False
alanine,1,False
aminotransferase,1,False
delany,1,False
kelley,1,False
hame,1,False
jakicic,1,False
goodpaster,1,False
mask,1,True
corbett,1,False
defense,1,True
set-point,1,False
publ,1,False
nerv,1,False
ment,1,False
alter,1,True
parabiotic,1,False
heymsfield,1,False
dose-escalation,1,False
tentolouris,1,False
pavlatos,1,False
kokkinos,1,False
perrea,1,False
pagoni,1,False
katsilambros,1,False
diet-induced,1,False
isocaloric,1,False
polonski,1,False
pulsatile,1,False
ferrannini,1,False
natali,1,False
hypersecretion,1,False
sattar,1,False
haffner,1,False
russell-jones,1,False
khan,1,False
insulin-associated,1,False
cop,1,True
holman,1,False
biphasic,1,False
gumbiner,1,False
ditzler,1,False
wallace,1,False
glauber,1,False
doherty,1,False
doppman,1,False
shawker,1,False
eastman,1,False
gorden,1,False
norton,1,False
localize,1,False
resect,1,False
ravnik-oblak,1,False
janez,1,False
kocijanicic,1,False
klinwochenschr,1,False
sapountzi,1,False
fisher,1,False
mckay,1,False
viollet,1,False
guigas,1,False
sanz,1,False
garcia,1,False
leclerc,1,False
foretz,1,False
andreelli,1,False
klip,1,False
leiter,1,False
peacock,1,False
defronzo,1,False
ratner,1,False
fineman,1,False
baron,1,False
metformin-treated,1,False
meininger,1,False
sheng,1,False
terranella,1,False
stein,1,False
sitagliptin,1,False
inadequately,1,False
non-inferiority,1,False
meneilly,1,False
elderly,1,False
wolever,1,False
chiasson,1,False
josse,1,False
palmason,1,False
rodger,1,False
ryan,1,False
tan,1,True
relat,1,False
disord,1,False
polidori,1,False
canagliflozin,1,False
placebo-controlled,1,False
bolinder,1,False
nuack,1,False
add-on,1,False
domecq,1,False
ebenbichler,1,False
scholl,1,False
eekeren,1,False
puijenbroek,1,False
hypoglycaemia,1,False
penumalee,1,False
kissner,1,False
migdal,1,False
peritoneal,1,False
quetiapine-induced,1,False
blonanserin,1,False
bodyweight,1,False
neurosci,1,False
kong,1,False
kinetic,1,True
bayesian,1,False
qasim,1,False
reilly,1,False
interface,1,False
benoit,1,False
clegg,1,False
seeley,1,False
wood,1,True
rosmond,1,False
stress-related,1,False
hemodynamic,1,False
whitworth,1,False
hyper-tension,1,False
detect,1,False
ferris,1,False
kahn,1,False
glucocorticoid-induced,1,False
stolk,1,False
jindal,1,False
posttransplant,1,False
transplantation,1,False
dinneen,1,False
alzaid,1,False
nocturnal,1,False
lemieux,1,False
withdrawal,1,True
triad,1,False
cyclosporine-treated,1,False
tauchmanova,1,False
subclinical,1,False
fraser,1,False
marin,1,False
wallerius,1,False
wester,1,False
daubenmier,1,False
penev,1,False
webb,1,False
agnew,1,False
bull,1,True
psychon,1,False
bliwise,1,False
daytime,1,False
watanabe,1,False
hasler,1,False
buysse,1,False
klaghofer,1,False
gamma,1,False
ajdacic,1,False
cappuccio,1,False
joo,1,False
adverse,1,False
tasali,1,False
vanhelder,1,False
symons,1,False
radomski,1,False
aviat,1,False
sub-chronic,1,False
kawakami,1,False
takatsuka,1,False
shimizu,1,False
taheri,1,False
lin,1,False
austin,1,False
mignot,1,False
nedeltcheva,1,False
insufficient,1,False
undermines,1,False
pejovic,1,False
reorientation,1,False
azar,1,False
clark,1,False
mackay,1,False
acad,1,False
ishi,1,False
samaha,1,False
larsen,1,False
hession,1,False
low-fat/low,1,False
comorbidities,1,False
islander,1,False
tirosh,1,False
bmi,1,False
trajectory,1,False
arterial,1,False
capra,1,False
clamp,1,True
ghosh,1,False
clearance,1,False
acanthosis,1,False
nigricans,1,False
surgical,1,False
resection,1,False
qjm,1,False
del,1,False
prato,1,False
hyperglycemia,1,False
stunff,1,False
bougneres,1,False
juvenile,1,True
anymore,1,True
mcdevitt,1,False
prentice,1,False
leidy,1,False
non-profit,1,False
corporate,1,False
funding,1,False
cspinet.org/integrity/nonprofits/american_heart_association.html,1,False
weighty,1,False
lesser,1,False
goozner,1,False
wypij,1,False
nutrition-related,1,False
mazlan,1,False
whybrow,1,False
wyatt,1,False
phelan,1,False
beyond,1,True
distort,1,False
schusdziarra,1,False
reef,1,True
manipulation,1,False
behav,1,False
dhurandhar,1,False
betts,1,False
who/fao,1,False
consultation,1,False
geneva,1,False
kaiser,1,False
muraki,1,False
census,1,True
bureau,1,False
levy,1,False
mississippian,1,False
montanan,1,False
gallup,1,False
mcclelland,1,False
farm,1,True
farm.ewg.org/,1,False
russo,1,False
twinkie,1,False
climate,1,True
etiology,1,False
inten,1,False
marchand,1,False
clearinghouse,1,False
ndich,1,False
.report,1,False
transportation,1,False
uspirg.org/reports/usp/new-direction,1,False
davies,1,False
business,1,True
insider,1,False
dallal,1,False
bajema,1,False
dietz,1,False
morbidity,1,True
deshmukh-taskar,1,False
nicklas,1,False
morale,1,True
zakeri,1,False
berenson,1,False
tracking,1,False
baker,1,False
olsen,1,False
sørensen,1,False
juonala,1,False
preschool-aged,1,False
enrol,1,False
bergmann,1,False
secular,1,True
berlin,1,False
determinant,1,False
paediatr,1,False
perinat,1,False
epidemiol,1,False
holtcamp,1,False
perspect,1,False
currie,1,False
whitaker,1,False
schoolchildren,1,False
adoles,1,False
klesges,1,False
gem,1,False
adolesc,1,False
silva-sanigorski,1,False
james,1,True
carbonated,1,False
cluster,1,False
randomise,1,False
pocket,1,True
suddath,1,False
stanford,1,False
confront,1,False
businessweek,1,False
sucres,1,False
denrées,1,False
loo,1,True
huang,1,False
loom,1,False
atlantic,1,True
basu,1,False
yoffe,1,False
hill,1,True
population-level,1,False
econometric,1,False
cross-sectional,1,False
insist,1,True
glinsmann,1,False
lls,1,False
diabetes.org/food-and-fitness/food/what-can-i-eat/understanding-carbohydrates/sugar-and-desserts.html,1,False
nielsen,1,False
april,1,True
beck-nielsen,1,False
binding,1,False
stanhope,1,False
fructose-sweetened,1,False
glucose-sweetened,1,False
beverages,1,False
jci,1,False
sievenpiper,1,False
geiss,1,False
diagnosed,1,False
matte,1,False
putative,1,False
blog.doctoroz.com/dr-oz-blog/agave-why-we-were-wrong,1,False
diabetes.org/food-and-fitness/food/what-can-i-eat/understanding-carbohydrates/artificial-sweeteners,1,False
stellman,1,False
garfinkel,1,False
prev,1,False
gen,1,False
lutsey,1,False
steffen,1,False
stevens,1,False
dhingra,1,False
meigs,1,False
agostino,1,False
gaziano,1,False
vasan,1,False
cardiometabolic,1,False
suggests,1,False
sciencedaily,1,False
march,1,True
anton,1,False
smeets,1,False
imaging,1,False
drewnowski,1,False
blackburn,1,False
multidisciplinary,1,False
weight-control,1,False
short-,1,False
ruyter,1,False
hyperinsulinemic,1,False
biochemistry,1,False
direct-ms.org/sites/default/files/hyperinsulinemia.pdf,1,False
elem,1,False
rubio-tapia,1,False
undiagnosed,1,False
thornburn,1,False
muir,1,False
proietto,1,False
trout,1,False
behall,1,False
osilesi,1,False
prediction,1,False
jeraci,1,False
fibrous,1,False
spiller,1,False
handbook,1,False
boca,1,False
raton,1,False
wisker,1,False
maltz,1,False
feldheim,1,False
metabolizable,1,False
konner,1,False
shostak,1,False
trowell,1,False
ar,1,False
csfii/dhks,1,False
documentation,1,False
continuing,1,False
springfield,1,False
technical,1,False
krauss,1,False
fuchs,1,False
recurrence,1,False
burr,1,False
myocardial,1,False
dart,1,False
estruch,1,False
nelson,1,False
tucker,1,False
multivariate,1,False
gittelsohn,1,False
body-weight,1,False
chandalia,1,False
liese,1,False
antiglycemic,1,False
ostman,1,False
insulinemic,1,False
leeman,1,False
post-prandial,1,False
glycaemic,1,False
insulinaemic,1,False
well-controlled,1,False
brighenti,1,False
neutralized,1,False
a-linolenic,1,False
friedman,1,False
nephrol,1,False
floyd,1,False
nuttall,1,False
gannon,1,False
liljeberg,1,False
bjorck,1,False
insulinaemia,1,False
lactose-equivalent,1,False
jakubowicz,1,False
froy,1,False
ahrén,1,False
boaz,1,False
landau,1,False
bar-dayan,1,False
ganz,1,False
barnea,1,False
wainstein,1,False
glucose-lowering,1,False
pre-load,1,False
pal,1,True
elli,1,False
sanchez-villegas,1,False
gomez-gracia,1,False
martinez,1,False
pajares,1,False
martinez-gonzalez,1,False
seguimiento,1,False
universidad,1,False
navarra,1,False
vergnaud,1,False
epic-panacea,1,False
meat-eating,1,False
epic-oxford,1,False
diet-related,1,False
choi,1,False
azadbakht,1,False
tehranian,1,False
burke,1,False
preference,1,False
behavioral,1,False
months—prefer,1,False
doubleday,1,False
printing,1,False
sevencountriesstudy.com,1,False
yerushalmy,1,False
hilleboe,1,False
methodologic,1,False
unhappy,1,True
-pagewanted=all,1,False
simopoulos,1,False
folly,1,True
m.d,1,True
proteinpower.com/drmike/cardiovascular-disease/framingham-follies,1,False
nichols,1,False
tecumseh,1,False
garcia-pamieri,1,False
shekelle,1,False
aro,1,False
transfatty,1,False
transfair,1,False
mensink,1,False
katan,1,False
mente,1,False
leosdottir,1,False
chowdhury,1,False
siri-tarino,1,False
evaluate,1,False
yamagishi,1,False
august,1,True
wakai,1,False
jacc,1,False
ascherio,1,False
progression,1,False
kagan,1,False
hawaiian,1,False
may–jun,1,False
inverse,1,True
detection,1,False
iii,1,False
kratz,1,False
collier,1,False
dea,1,False
co-ingestion,1,False
inhibitory,1,False
responses,1,False
knowler,1,False
diminished,1,False
reduced-obese,1,False
necozione,1,False
lippi,1,False
croce,1,False
valeri,1,False
pasqualetti,1,False
desideri,1,False
blumberg,1,False
ferri,1,False
endothelium-dependent,1,False
vasodilation,1,False
glucose-intolerant,1,False
high-polyphenol,1,False
djousse,1,False
sabate,1,False
pac,1,False
hernandez-alonso,1,False
walton,1,False
fernandez,1,False
curr,1,False
opin,1,False
mutungi,1,False
distinctly,1,True
modulate,1,False
carotenoid,1,False
subclass,1,False
biochem,1,False
shin,1,True
xun,1,False
nakamura,1,False
rong,1,False
moderately,1,False
free-living,1,False
napoli,1,False
endothelial,1,False
gómez-ruiz,1,False
leake,1,False
ames,1,False
metabolite,1,False
milder,1,False
cvan,1,False
putte,1,False
venema,1,False
hollman,1,False
lignan,1,False
database,1,False
lariciresinol,1,False
pinoresinol,1,False
secoisolariciresinol,1,False
metairesinol,1,False
clifford,1,False
cinnamates,1,False
occurrence,1,False
park,1,True
abnet,1,False
hollenbeck,1,False
sinha,1,False
cause-specific,1,False
lopez-garcia,1,False
dam,1,False
rodriguez-artalejo,1,False
eskelinen,1,False
kivipelto,1,False
santos,1,False
hernan,1,False
klatsky,1,False
cirrhosis,1,False
transaminase,1,False
larrson,1,False
wolk,1,False
kobayashi,1,False
satsu,1,False
sodium-dependent,1,False
epithelial,1,False
competitive,1,True
crespy,1,False
williamson,1,False
ga.,1,True
cabrera,1,False
ms.,1,False
catechin-,1,False
caffeine-rich,1,False
catechin-polyphenols,1,False
inter,1,False
venables,1,False
koo,1,False
mwl,1,False
cho,1,False
pharmacological,1,False
viechtbauer,1,False
patrick,1,False
uzick,1,False
c-reactive,1,False
hmg-coa,1,False
reductase,1,False
alpha-tocopherol,1,False
aviram,1,False
eias,1,False
macrophage,1,False
susceptibility,1,False
peroxidation,1,False
platelet,1,False
aggregation,1,False
ferrara,1,False
antihypertensive,1,False
martínez-gonzález,1,False
case-control,1,False
ntru,1,False
chen,1,False
pan,1,True
malik,1,False
trans-palmitoleic,1,False
new-onset,1,False
hyman,1,False
euro,1,True
arbesmann,1,False
prophecy,1,False
pagan,1,False
antiquity,1,False
traditio,1,False
lamine,1,False
tunis,1,False
hayes,1,False
barton,1,False
merrimee,1,False
halberg,1,False
rudman,1,False
acid-base,1,False
maxwell,1,False
kleeman,1,False
lennox,1,False
bhutani,1,False
indicator,1,False
modulation,1,False
stote,1,False
zauner,1,False
behaviour,1,False
climatol,1,False
application,1,True
